,language,chipID,chipRow,chipColumn,term,srgbR,srgbG,srgbB
2252,7,273,E,35,CH,189.40125,127.5204,192.08385
2253,7,274,B,0,N,229.347,229.42095,229.27815
2254,7,275,E,11,J,166.28805,150.55965,0.0
2255,7,276,G,38,CH,166.96635,52.9839,111.91695
2256,7,277,H,26,TA,0.0,80.6616,106.2891
2257,7,278,D,4,J,250.9149,148.43295,108.73965
2258,7,279,H,31,TJ,56.09235,62.3526,151.06965
2259,7,280,F,14,C,105.111,132.7479,23.51355
2260,7,281,G,21,C,0.0,113.6994,99.5418
2261,7,282,E,16,C,50.9031,171.1254,52.8513
2262,7,283,H,6,JU,108.45915,60.1086,24.61515
2263,7,284,B,24,N,205.8054,235.33185,235.18395
2264,7,285,C,37,CH,239.4756,187.578,213.0423
2265,7,286,B,32,N,229.35975,228.42645,238.8228
2266,7,287,F,9,J,153.66555,117.5805,13.719000000000001
2267,7,288,F,3,WE,216.94635,71.80035,53.87385
2268,7,289,D,23,TA,100.65105,189.9444,187.4148
2269,7,290,B,6,N,245.7792,225.99885,210.41835
2270,7,291,F,30,TA,52.85385,124.80975,205.73655
2271,7,292,C,40,CH,249.2013,185.81085,191.5356
2272,7,293,B,19,TA,205.14495,236.8032,221.6715
2273,7,294,B,27,N,214.6488,232.5855,239.37615
2274,7,295,G,8,J,127.02825,90.2343,32.7369
2275,7,296,H,33,T,94.3092,53.22105,128.775
2276,7,297,C,9,J,253.8372,193.51695,0.0
2277,7,298,F,2,WE,217.65015,69.0744,74.36565
2278,7,299,F,19,C,0.0,143.80725,104.78715
2279,7,300,D,0,TA,175.3278,175.38135,175.2717
2280,7,301,F,21,C,0.0,143.91945,123.8637
2281,7,302,B,3,N,243.9228,225.6036,221.13345
2282,7,303,C,30,TA,175.542,204.20655,246.65895
2283,7,304,F,13,C,118.0446,129.79755,0.8262
2284,7,305,I,37,T,86.41185,23.83485,71.6142
2285,7,306,C,15,TC,156.52155,220.1211,94.0236
2286,7,307,F,25,TA,0.0,137.3685,160.03545
2287,7,308,E,33,T,161.3181,138.79905,196.7784
2288,7,309,H,11,NT,80.1363,72.88155,28.98075
2289,7,310,E,19,C,0.0,171.2019,128.6271
2290,7,311,G,27,TA,0.0,106.48035,147.1044
2291,7,312,I,0,NT,49.4445,49.47,49.43175
2292,7,313,I,31,TJ,39.7749,39.92025,112.03935
2293,7,314,B,38,N,239.73825,226.11615,229.7703
2294,7,315,D,16,C,105.3813,195.5442,96.16815
2295,7,316,F,22,TA,0.0,140.16585,133.77555
2296,7,317,H,37,CH,124.9092,35.88105,99.27405
2297,7,318,D,5,J,246.75075,151.7097,95.0436
2298,7,319,B,36,N,237.00975,226.6236,233.35305
2299,7,320,F,12,C,129.2391,126.66615,0.0
2300,7,321,F,1,CH,216.8061,67.82235,92.63385
2301,7,322,D,29,TA,125.45235,180.82305,230.9229
2302,7,323,H,20,C,0.0,86.54700000000001,68.1309
2303,7,324,B,4,N,244.61895,225.59085,218.892
2304,7,325,H,36,T,117.60345,40.80765,109.956
2305,7,326,D,9,J,218.5809,168.27705,0.0
2306,7,327,B,25,TA,208.3911,234.4368,237.5019
2307,7,328,H,16,C,33.303000000000004,82.41345,38.5152
2308,7,329,G,7,J,138.4344,84.9558,13.77
2309,7,330,B,22,TA,203.8674,236.3799,229.5
2310,8,1,E,29,K,78.57825,154.92015,217.9842
2311,8,2,C,23,A,154.2138,213.16215,209.42385
2312,8,3,F,4,AM,219.04245,71.68815,0.0
2313,8,4,I,36,N,73.7664,35.22825,70.8339
2314,8,5,C,20,A,130.28205,218.97615,191.75745
2315,8,6,C,6,I,247.5489,190.59465,144.9879
2316,8,7,E,15,A,90.8871,167.7543,0.0
2317,8,8,H,40,AM,136.99365,27.0453,66.23625
2318,8,9,G,6,AH,144.14895,81.3144,27.2085
2319,8,10,I,30,K,0.0,49.1589,102.71655
2320,8,11,I,22,A,2.6469,56.049,55.896
2321,8,12,C,11,I,222.7017,204.76755,0.0
2322,8,13,I,18,A,0.0,58.90755,37.9797
2323,8,14,I,26,AH,3.79185,54.3609,69.66855
2324,8,15,C,35,KW,226.7715,190.9899,226.2615
2325,8,16,C,0,KW,202.0212,202.0926,201.9549
2326,8,17,E,3,AM,235.4517,111.3075,88.8777
2327,8,18,I,11,AH,53.1216,49.71735,32.4564
2328,8,19,E,27,K,59.1498,159.8799,198.4002
2329,8,20,F,16,A,0.0,143.81235,23.50845
2330,8,21,E,39,AM,228.47745,110.51700000000001,146.03595
2331,8,22,B,10,I,248.7831,229.95135,141.678
2332,8,23,F,34,N,150.95745,104.90445,174.47355
2333,8,24,H,10,AH,84.4407,71.3337,29.74065
2334,8,25,G,24,K,0.0,108.73965,119.82705
2335,8,26,H,30,K,0.0,72.6495,140.6988
2336,8,27,B,5,KW,245.7282,225.58575,215.0313
2337,8,28,E,38,AM,212.0223,120.41865,156.4017
2338,8,29,D,18,A,88.54875,194.78175,147.7062
2339,8,30,F,6,AM,186.915,100.266,0.0
2340,8,31,C,24,K,154.16025,212.66235,214.50345
2341,8,32,E,36,AM,198.0942,124.6236,182.20005
2342,8,33,D,15,A,129.32325,192.6372,70.9002
2343,8,34,F,28,K,0.0,132.1461,188.4297
2344,8,35,D,3,AM,252.95235,146.0283,124.3023
2345,8,36,I,20,AH,0.0,58.9152,47.0577
2346,8,37,E,30,K,102.43095,151.07475,218.6778
2347,8,38,G,39,AM,171.1662,50.64555,99.18225
2348,8,39,G,16,A,36.44715,111.5268,41.64915
2349,8,40,E,25,K,0.0,164.7096,185.67315
2350,8,41,H,3,AM,147.8643,6.6555,22.19265
2351,8,42,E,10,I,175.9245,147.0024,0.0
2352,8,43,I,29,K,0.10455,51.6069,88.54365
2353,8,44,B,40,KW,241.38299999999998,225.88665,226.74345
2354,8,45,E,17,A,33.3948,170.3553,100.1334
2355,8,46,F,0,AH,122.85645,122.89215,122.80799999999999
2356,8,47,I,17,AH,22.51905,55.8654,38.0562
2357,8,48,E,8,I,199.31055,137.0523,0.0
2358,8,49,D,25,K,103.428,188.1135,201.26895
2359,8,50,I,35,N,70.3239,36.72,74.18715
2360,8,51,H,8,AH,99.02925,65.7288,7.9611
2361,8,52,B,16,KW,213.34575,235.8393,208.8603
2362,8,53,H,39,AM,133.6812,29.7126,77.8362
2363,8,54,G,15,A,58.1553,109.6194,19.8849
2364,8,55,E,24,K,0.0,165.92595,177.0108
2365,8,56,C,4,I,253.59495,186.6855,161.38695
2366,8,57,H,24,A,0.0,82.7475,95.64795
2367,8,58,F,10,I,145.80135,120.87765,0.0
2368,8,59,C,34,KW,210.93345,196.9518,223.23465
2369,8,60,I,25,A,0.0,55.01625,66.75135
2370,8,61,H,2,AM,138.7863,28.45545,43.04145
2371,8,62,E,32,K,149.5677,142.2543,200.4198
2372,8,63,D,1,AM,237.3387,152.27325,154.02
2373,8,64,G,29,K,0.0,101.95155,164.1741
2374,8,65,F,39,AM,211.446,69.3192,122.5989
2375,8,66,B,8,KW,243.18075,227.6079,202.05435
2376,8,67,C,18,K,137.92695,218.8818,177.77835
2377,8,68,E,37,AM,205.1067,122.50965,170.5593
2378,8,69,G,12,AH,101.9694,100.09515,17.59245
2379,8,70,C,32,KW,201.16185,199.58595,227.1183
2380,8,71,I,1,AM,96.2115,17.05185,46.2672
2381,8,72,G,19,A,0.0,116.56305,81.6255
2382,8,73,H,34,N,103.1322,49.13085,123.21855
2383,8,74,C,26,KW,160.80555,210.3852,223.16325
2384,8,75,I,16,AH,28.2846,55.437,32.3493
2385,8,76,F,5,AM,201.17715,89.78295,0.0
2386,8,77,F,24,K,0.0,138.6792,152.19675
2387,8,78,C,36,KW,233.46015,189.0927,220.69995
2388,8,79,H,0,AH,72.39705,72.4149,72.36135
2389,8,80,G,28,K,0.0,105.67965,162.10605
2390,8,81,E,14,A,127.3011,161.19825,0.0
2391,8,82,D,22,K,56.46465,194.77665,182.47799999999998
2392,8,83,B,9,KW,249.56085,227.7864,172.4514
2393,8,84,C,3,AM,253.75305,185.81085,170.60775
2394,8,85,F,18,A,0.0,143.61345,94.74015
2395,8,86,D,37,AM,234.6153,148.53495,196.42905
2396,8,87,I,13,AH,48.1746,51.0051,35.6439
2397,8,88,G,36,AM,151.21755,62.46735,138.55425
2398,8,89,J,0,AH,38.9028,38.9283,38.8926
2399,8,90,I,23,A,0.14535,55.84245,59.48385
2400,8,91,D,13,I,169.3863,185.2422,0.0
2401,8,92,B,7,KW,245.2386,226.58025,206.01705
2402,8,93,G,26,K,0.0,108.78555,142.88925
2403,8,94,I,8,AH,60.1239,47.14695,33.39225
2404,8,95,B,18,KW,206.70555,236.7012,218.5095
2405,8,96,C,10,I,236.0943,200.4351,0.0
2406,8,97,H,32,N,80.3097,58.51485,135.1602
2407,8,98,G,1,AM,186.9966,28.7691,71.34135
2408,8,99,D,34,AH,190.3014,166.7037,207.4629
2409,8,100,C,22,K,154.0251,213.73335,203.8878
2410,8,101,H,38,AM,130.08315,32.2116,88.4034
2411,8,102,D,31,KW,164.6739,173.63715,216.57405
2412,8,103,G,11,AH,108.55605,97.95315,17.69445
2413,8,104,D,27,K,118.7943,184.60215,210.96405
2414,8,105,G,35,N,135.30555,74.001,139.995
2415,8,106,B,12,I,236.63235,233.9319,139.8981
2416,8,107,B,34,KW,232.3611,227.64105,237.5529
2417,8,108,B,21,KW,203.73225,236.68845,226.62105
2418,8,109,G,31,K,76.82895,89.8365,176.7099
2419,8,110,D,8,I,233.2434,161.90205,0.0
2420,8,111,H,14,AH,63.6429,77.27775,37.0005
2421,8,112,F,40,AM,214.76865,68.04675,107.44425
2422,8,113,I,10,AH,55.54155,48.94725,31.83675
2423,8,114,H,23,A,0.0,83.3646,88.72725
2424,8,115,H,1,AM,138.55935,26.6679,55.24065
2425,8,116,C,27,KW,166.04325,208.9878,225.47355
2426,8,117,I,6,AH,73.87095,41.2233,23.15655
2427,8,118,D,38,AM,241.38299999999998,146.7882,181.65945
2428,8,119,E,20,K,0.0,171.3906,137.7663
2429,8,120,B,31,KW,226.74855,229.1226,239.64135
2430,8,121,E,4,AM,243.1323,107.3601,47.22345
2431,8,122,G,17,A,0.0,116.0709,56.42895
2432,8,123,G,25,A,0.0,107.6508,125.4702
2433,8,124,C,14,I,182.39385,215.2455,68.1513
2434,8,125,E,5,AM,239.80455,111.6135,0.0
2435,8,126,D,40,AM,235.42365,152.42625,162.2718
2436,8,127,I,21,AH,6.85695,56.21475,51.1989
2437,8,128,C,12,I,212.18805,208.18200000000002,0.0
2438,8,129,B,1,KW,242.1378,225.77445,225.38175
2439,8,130,H,12,AH,75.57945,74.3376,29.3046
2440,8,131,H,35,N,110.81025,45.07125,116.7492
2441,8,132,G,4,AM,180.3411,48.9039,0.0
2442,8,133,H,18,A,0.0,86.3073,54.71025
2443,8,134,I,5,AH,76.12005,39.4893,28.95525
2444,8,135,G,37,AM,159.72435,57.3954,126.7044
2445,8,136,E,23,K,0.0,166.9434,167.18055
2446,8,137,H,15,A,45.88725,81.1614,26.78265
2447,8,138,D,28,K,106.5288,184.36245,228.4137
2448,8,139,C,33,KW,206.71575,198.0228,225.70815
2449,8,140,H,28,K,0.0,78.84855,125.09025
2450,8,141,A,0,KW,243.38475,243.48675,243.3363
2451,8,142,C,31,KW,194.9169,201.25875,228.61515
2452,8,143,D,14,I,150.59025,189.6741,0.0
2453,8,144,I,32,N,56.59725,38.54325,95.98200000000001
2454,8,145,D,20,K,72.74895,195.1056,164.2506
2455,8,146,D,10,I,206.21085,173.39745,0.0
2456,8,147,E,21,K,9.1596,167.8767,147.47925
2457,8,148,G,2,AM,187.0935,32.6706,51.6273
2458,8,149,C,16,A,147.6552,219.912,136.34085
2459,8,150,I,34,N,72.7209,31.9056,86.64135
2460,8,151,D,2,AM,238.74375,152.34465,145.62795
2461,8,152,D,35,I,208.5696,159.3036,209.2173
2462,8,153,E,28,K,39.06855,159.02055,214.91145
2463,8,154,G,0,AH,97.15755,97.2009,97.13715
2464,8,155,H,9,AH,88.5819,69.6711,31.5231
2465,8,156,G,20,K,0.0,116.6064,90.3618
2466,8,157,H,7,AH,103.8768,63.0105,17.0595
2467,8,158,B,30,KW,223.47435,230.04825,239.9703
2468,8,159,C,7,I,253.878,189.771,113.81925
2469,8,160,C,39,AM,247.05165,186.03525,198.28545
2470,8,161,D,19,A,80.67945,194.98575,156.26655
2471,8,162,G,40,AM,184.88775,29.9115,85.935
2472,8,163,G,23,K,0.0,112.91145,118.57245
2473,8,164,F,29,K,0.0,129.20085,205.12965
2474,8,165,G,13,AH,93.17445,102.51,23.816999999999997
2475,8,166,I,27,AH,0.0,55.1208,84.5733
2476,8,167,D,33,KW,183.5286,168.54225,211.25985
2477,8,168,H,19,A,0.0,88.9185,60.3381
2478,8,169,F,27,K,13.8618,132.9162,172.00005
2479,8,170,I,24,AH,0.0,55.45485,63.6276
2480,8,171,G,14,A,83.70885,104.652,32.5737
2481,8,172,B,29,KW,221.10285,230.72655,239.9907
2482,8,173,E,40,AM,232.18515,109.47915,132.38835
2483,8,174,C,8,I,255.0,188.4705,0.0
2484,8,175,C,25,K,155.72595,211.89735,218.8716
2485,8,176,E,2,AM,235.77555,109.5735,105.96525
2486,8,177,B,13,I,227.6793,236.46915,142.1421
2487,8,178,H,29,K,0.0,76.3827,140.01795
2488,8,179,I,3,AM,97.21365,18.79095,28.77165
2489,8,180,E,18,K,0.0,170.9826,118.50105
2490,8,181,E,9,I,186.14745,142.74645,0.0
2491,8,182,I,40,N,94.1562,18.564,53.60865
2492,8,183,G,9,AH,120.9873,93.06735,26.39505
2493,8,184,G,34,N,125.9292,77.78775,147.7062
2494,8,185,F,7,I,173.8182,107.96955,0.2295
2495,8,186,D,24,K,101.1891,189.14115,194.5905
2496,8,187,D,7,I,244.6521,155.77695,0.0
2497,8,188,F,26,K,0.0,135.25455,167.68035
2498,8,189,C,29,KW,164.9136,206.907,245.13405
2499,8,190,C,38,I,244.26195,186.5274,204.68595
2500,8,191,G,22,A,0.0,113.42399999999999,109.85655
2501,8,192,F,33,N,140.3367,108.4107,180.85365
2502,8,193,D,12,I,184.8087,180.8409,0.0
2503,8,194,I,2,AH,97.55535,16.625999999999998,37.66095
2504,8,195,F,15,A,74.42685,138.4395,11.1996
2505,8,196,C,21,K,128.20635,218.78235,197.6658
2506,8,197,E,34,N,170.3757,136.1802,191.352
2507,8,198,I,12,AH,50.8572,50.3523,33.62685
2508,8,199,B,17,KW,208.95465,236.4972,214.41675
2509,8,200,D,26,K,109.5837,186.49935,207.5394
2510,8,201,C,2,AM,252.26895,185.7267,178.7193
2511,8,202,F,17,A,0.0,146.0844,69.9567
2512,8,203,F,37,AM,188.6643,85.9962,151.2864
2513,8,204,I,7,AH,70.93335,43.1154,17.7582
2514,8,205,G,32,K,101.9847,85.8993,159.96915
2515,8,206,B,15,KW,218.8716,234.804,203.53335
2516,8,207,F,38,AM,197.07165,82.0641,134.46405
2517,8,208,F,8,I,165.5715,112.5213,0.0
2518,8,209,H,22,A,0.0,83.6247,82.1967
2519,8,210,I,4,AH,86.7612,31.6761,26.3925
2520,8,211,E,26,K,29.2536,162.43245,193.69799999999998
2521,8,212,D,6,I,255.0,148.84605,0.0
2522,8,213,D,32,AH,174.69795,170.93415,214.6743
2523,8,214,C,13,I,196.3857,212.69295,0.0
2524,8,215,D,36,AM,216.60465,156.84795,201.4347
2525,8,216,H,13,AH,69.62775,75.95685,31.9464
2526,8,217,C,1,AM,251.0322,185.62215,185.46405
2527,8,218,E,12,A,156.7128,153.6936,0.0
2528,8,219,B,20,KW,204.33405,236.75475,224.34645
2529,8,220,F,31,K,105.88875,118.2333,189.90615
2530,8,221,B,23,KW,204.3417,235.9107,233.07255
2531,8,222,G,33,N,116.35395,81.32715,153.5049
2532,8,223,F,20,A,0.0,143.8506,113.8524
2533,8,224,B,37,KW,238.4148,226.34055,231.7338
2534,8,225,F,11,I,137.36085,124.01415,0.0
2535,8,226,H,25,K,0.0,81.9621,101.337
2536,8,227,I,14,AH,46.0887,51.43605,37.6533
2537,8,228,I,28,K,0.0,53.74635,86.79435
2538,8,229,C,19,A,133.67355,219.02205,184.7985
2539,8,230,B,2,KW,242.94105,225.7107,223.37235
2540,8,231,F,35,AM,162.1137,100.8933,165.58425
2541,8,232,G,10,AH,114.99225,95.574,20.93295
2542,8,233,E,31,K,135.4509,146.03085,203.0973
2543,8,234,G,18,A,0.0,116.5044,72.08595
2544,8,235,G,30,K,6.68355,98.24895,177.99765
2545,8,236,E,13,I,143.3967,157.4523,0.0
2546,8,237,C,5,AM,251.532,188.26395,153.1785
2547,8,238,F,23,K,0.0,139.65075,142.3461
2548,8,239,D,39,AM,232.7283,152.7858,171.59715
2549,8,240,H,5,AH,120.91845,51.65535,14.29785
2550,8,241,B,35,KW,235.52565,226.9347,234.89325
2551,8,242,B,11,I,242.35455,232.13925,140.0154
2552,8,243,I,39,AM,92.08305,20.0277,59.6343
2553,8,244,B,26,KW,211.293,233.54175,238.8279
2554,8,245,G,3,AM,185.21415,38.913000000000004,32.5992
2555,8,246,E,22,K,0.0,167.52225,158.2581
2556,8,247,F,32,AH,126.14595,112.74825,186.40755
2557,8,248,I,15,AH,34.19295,54.77145,26.2854
2558,8,249,H,21,A,0.0,83.89245,74.6844
2559,8,250,I,33,N,66.5652,34.7769,90.8106
2560,8,251,C,17,A,127.25265,222.0795,155.95035
2561,8,252,B,39,KW,240.7047,225.96315,228.1842
2562,8,253,D,21,A,64.9128,195.10305,172.0383
2563,8,254,D,30,K,140.505,177.5616,232.09845
2564,8,255,I,9,AH,57.74985,48.1389,32.11725
2565,8,256,E,1,AM,234.56175,109.1451,119.39355
2566,8,257,H,27,K,0.0,79.10865,109.8234
2567,8,258,D,11,I,195.17445,177.4341,0.0
2568,8,259,H,4,AM,135.18315,36.56955,16.58775
2569,8,260,B,14,KW,222.8037,236.07135,172.0995
2570,8,261,E,6,AM,218.19075,126.0873,21.02475
2571,8,262,B,33,KW,230.97645,227.94705,238.69785
2572,8,263,E,0,AH,148.9557,149.0169,148.9251
2573,8,264,C,28,K,173.19855,207.08805,227.6742
2574,8,265,H,17,A,0.0,86.0013,44.96415
2575,8,266,G,5,AM,157.4064,72.4455,15.44535
2576,8,267,I,38,N,89.73195,21.58065,65.44575
2577,8,268,D,17,K,73.08555,197.87745,122.60145
2578,8,269,F,36,AM,179.8311,90.1374,163.7559
2579,8,270,E,7,I,209.202,131.6769,0.0
2580,8,271,I,19,AH,0.0,58.9305,42.55695
2581,8,272,B,28,KW,216.94635,231.9123,239.8122
2582,8,273,E,35,N,189.40125,127.5204,192.08385
2583,8,274,B,0,KW,229.347,229.42095,229.27815
2584,8,275,E,11,I,166.28805,150.55965,0.0
2585,8,276,G,38,AM,166.96635,52.9839,111.91695
2586,8,277,H,26,K,0.0,80.6616,106.2891
2587,8,278,D,4,AM,250.9149,148.43295,108.73965
2588,8,279,H,31,K,56.09235,62.3526,151.06965
2589,8,280,F,14,A,105.111,132.7479,23.51355
2590,8,281,G,21,A,0.0,113.6994,99.5418
2591,8,282,E,16,A,50.9031,171.1254,52.8513
2592,8,283,H,6,AH,108.45915,60.1086,24.61515
2593,8,284,B,24,KW,205.8054,235.33185,235.18395
2594,8,285,C,37,I,239.4756,187.578,213.0423
2595,8,286,B,32,KW,229.35975,228.42645,238.8228
2596,8,287,F,9,I,153.66555,117.5805,13.719000000000001
2597,8,288,F,3,AM,216.94635,71.80035,53.87385
2598,8,289,D,23,K,100.65105,189.9444,187.4148
2599,8,290,B,6,KW,245.7792,225.99885,210.41835
2600,8,291,F,30,K,52.85385,124.80975,205.73655
2601,8,292,C,40,I,249.2013,185.81085,191.5356
2602,8,293,B,19,KW,205.14495,236.8032,221.6715
2603,8,294,B,27,KW,214.6488,232.5855,239.37615
2604,8,295,G,8,AH,127.02825,90.2343,32.7369
2605,8,296,H,33,N,94.3092,53.22105,128.775
2606,8,297,C,9,I,253.8372,193.51695,0.0
2607,8,298,F,2,AM,217.65015,69.0744,74.36565
2608,8,299,F,19,A,0.0,143.80725,104.78715
2609,8,300,D,0,KW,175.3278,175.38135,175.2717
2610,8,301,F,21,A,0.0,143.91945,123.8637
2611,8,302,B,3,KW,243.9228,225.6036,221.13345
2612,8,303,C,30,K,175.542,204.20655,246.65895
2613,8,304,F,13,A,118.0446,129.79755,0.8262
2614,8,305,I,37,N,86.41185,23.83485,71.6142
2615,8,306,C,15,A,156.52155,220.1211,94.0236
2616,8,307,F,25,K,0.0,137.3685,160.03545
2617,8,308,E,33,N,161.3181,138.79905,196.7784
2618,8,309,H,11,AH,80.1363,72.88155,28.98075
2619,8,310,E,19,K,0.0,171.2019,128.6271
2620,8,311,G,27,K,0.0,106.48035,147.1044
2621,8,312,I,0,AH,49.4445,49.47,49.43175
2622,8,313,I,31,K,39.7749,39.92025,112.03935
2623,8,314,B,38,KW,239.73825,226.11615,229.7703
2624,8,315,D,16,A,105.3813,195.5442,96.16815
2625,8,316,F,22,K,0.0,140.16585,133.77555
2626,8,317,H,37,AM,124.9092,35.88105,99.27405
2627,8,318,D,5,I,246.75075,151.7097,95.0436
2628,8,319,B,36,KW,237.00975,226.6236,233.35305
2629,8,320,F,12,A,129.2391,126.66615,0.0
2630,8,321,F,1,AM,216.8061,67.82235,92.63385
2631,8,322,D,29,K,125.45235,180.82305,230.9229
2632,8,323,H,20,A,0.0,86.54700000000001,68.1309
2633,8,324,B,4,KW,244.61895,225.59085,218.892
2634,8,325,H,36,N,117.60345,40.80765,109.956
2635,8,326,D,9,I,218.5809,168.27705,0.0
2636,8,327,B,25,KW,208.3911,234.4368,237.5019
2637,8,328,H,16,A,33.303000000000004,82.41345,38.5152
2638,8,329,G,7,AH,138.4344,84.9558,13.77
2639,8,330,B,22,KW,203.8674,236.3799,229.5
2640,9,1,E,29,GR,78.57825,154.92015,217.9842
2641,9,2,C,23,GR,154.2138,213.16215,209.42385
2642,9,3,F,4,ER,219.04245,71.68815,0.0
2643,9,4,I,36,FA,73.7664,35.22825,70.8339
2644,9,5,C,20,GR,130.28205,218.97615,191.75745
2645,9,6,C,6,RA,247.5489,190.59465,144.9879
2646,9,7,E,15,GR,90.8871,167.7543,0.0
2647,9,8,H,40,ER,136.99365,27.0453,66.23625
2648,9,9,G,6,FA,144.14895,81.3144,27.2085
2649,9,10,I,30,GR,0.0,49.1589,102.71655
2650,9,11,I,22,FA,2.6469,56.049,55.896
2651,9,12,C,11,RA,222.7017,204.76755,0.0
2652,9,13,I,18,GR,0.0,58.90755,37.9797
2653,9,14,I,26,FA,3.79185,54.3609,69.66855
2654,9,15,C,35,RA,226.7715,190.9899,226.2615
2655,9,16,C,0,AA,202.0212,202.0926,201.9549
2656,9,17,E,3,ER,235.4517,111.3075,88.8777
2657,9,18,I,11,TS,53.1216,49.71735,32.4564
2658,9,19,E,27,GR,59.1498,159.8799,198.4002
2659,9,20,F,16,GR,0.0,143.81235,23.50845
2660,9,21,E,39,ER,228.47745,110.51700000000001,146.03595
2661,9,22,B,10,AA,248.7831,229.95135,141.678
2662,9,23,F,34,GR,150.95745,104.90445,174.47355
2663,9,24,H,10,FA,84.4407,71.3337,29.74065
2664,9,25,G,24,GR,0.0,108.73965,119.82705
2665,9,26,H,30,GR,0.0,72.6495,140.6988
2666,9,27,B,5,AA,245.7282,225.58575,215.0313
2667,9,28,E,38,ER,212.0223,120.41865,156.4017
2668,9,29,D,18,GR,88.54875,194.78175,147.7062
2669,9,30,F,6,RA,186.915,100.266,0.0
2670,9,31,C,24,GR,154.16025,212.66235,214.50345
2671,9,32,E,36,RA,198.0942,124.6236,182.20005
2672,9,33,D,15,GR,129.32325,192.6372,70.9002
2673,9,34,F,28,GR,0.0,132.1461,188.4297
2674,9,35,D,3,ER,252.95235,146.0283,124.3023
2675,9,36,I,20,TS,0.0,58.9152,47.0577
2676,9,37,E,30,GR,102.43095,151.07475,218.6778
2677,9,38,G,39,ER,171.1662,50.64555,99.18225
2678,9,39,G,16,GR,36.44715,111.5268,41.64915
2679,9,40,E,25,GR,0.0,164.7096,185.67315
2680,9,41,H,3,ER,147.8643,6.6555,22.19265
2681,9,42,E,10,RA,175.9245,147.0024,0.0
2682,9,43,I,29,TS,0.10455,51.6069,88.54365
2683,9,44,B,40,AA,241.38299999999998,225.88665,226.74345
2684,9,45,E,17,GR,33.3948,170.3553,100.1334
2685,9,46,F,0,FA,122.85645,122.89215,122.80799999999999
2686,9,47,I,17,FA,22.51905,55.8654,38.0562
2687,9,48,E,8,RA,199.31055,137.0523,0.0
2688,9,49,D,25,GR,103.428,188.1135,201.26895
2689,9,50,I,35,FA,70.3239,36.72,74.18715
2690,9,51,H,8,FA,99.02925,65.7288,7.9611
2691,9,52,B,16,AA,213.34575,235.8393,208.8603
2692,9,53,H,39,ER,133.6812,29.7126,77.8362
2693,9,54,G,15,GR,58.1553,109.6194,19.8849
2694,9,55,E,24,GR,0.0,165.92595,177.0108
2695,9,56,C,4,RA,253.59495,186.6855,161.38695
2696,9,57,H,24,GR,0.0,82.7475,95.64795
2697,9,58,F,10,RA,145.80135,120.87765,0.0
2698,9,59,C,34,AA,210.93345,196.9518,223.23465
2699,9,60,I,25,FA,0.0,55.01625,66.75135
2700,9,61,H,2,ER,138.7863,28.45545,43.04145
2701,9,62,E,32,GR,149.5677,142.2543,200.4198
2702,9,63,D,1,RA,237.3387,152.27325,154.02
2703,9,64,G,29,GR,0.0,101.95155,164.1741
2704,9,65,F,39,ER,211.446,69.3192,122.5989
2705,9,66,B,8,AA,243.18075,227.6079,202.05435
2706,9,67,C,18,GR,137.92695,218.8818,177.77835
2707,9,68,E,37,RA,205.1067,122.50965,170.5593
2708,9,69,G,12,FA,101.9694,100.09515,17.59245
2709,9,70,C,32,AA,201.16185,199.58595,227.1183
2710,9,71,I,1,ER,96.2115,17.05185,46.2672
2711,9,72,G,19,GR,0.0,116.56305,81.6255
2712,9,73,H,34,FA,103.1322,49.13085,123.21855
2713,9,74,C,26,AA,160.80555,210.3852,223.16325
2714,9,75,I,16,FA,28.2846,55.437,32.3493
2715,9,76,F,5,ER,201.17715,89.78295,0.0
2716,9,77,F,24,GR,0.0,138.6792,152.19675
2717,9,78,C,36,AA,233.46015,189.0927,220.69995
2718,9,79,H,0,TS,72.39705,72.4149,72.36135
2719,9,80,G,28,GR,0.0,105.67965,162.10605
2720,9,81,E,14,GR,127.3011,161.19825,0.0
2721,9,82,D,22,GR,56.46465,194.77665,182.47799999999998
2722,9,83,B,9,AA,249.56085,227.7864,172.4514
2723,9,84,C,3,RA,253.75305,185.81085,170.60775
2724,9,85,F,18,GR,0.0,143.61345,94.74015
2725,9,86,D,37,RA,234.6153,148.53495,196.42905
2726,9,87,I,13,TS,48.1746,51.0051,35.6439
2727,9,88,G,36,ER,151.21755,62.46735,138.55425
2728,9,89,J,0,TS,38.9028,38.9283,38.8926
2729,9,90,I,23,FA,0.14535,55.84245,59.48385
2730,9,91,D,13,GR,169.3863,185.2422,0.0
2731,9,92,B,7,AA,245.2386,226.58025,206.01705
2732,9,93,G,26,GR,0.0,108.78555,142.88925
2733,9,94,I,8,TS,60.1239,47.14695,33.39225
2734,9,95,B,18,AA,206.70555,236.7012,218.5095
2735,9,96,C,10,RA,236.0943,200.4351,0.0
2736,9,97,H,32,GR,80.3097,58.51485,135.1602
2737,9,98,G,1,ER,186.9966,28.7691,71.34135
2738,9,99,D,34,RA,190.3014,166.7037,207.4629
2739,9,100,C,22,GR,154.0251,213.73335,203.8878
2740,9,101,H,38,ER,130.08315,32.2116,88.4034
2741,9,102,D,31,AA,164.6739,173.63715,216.57405
2742,9,103,G,11,FA,108.55605,97.95315,17.69445
2743,9,104,D,27,GR,118.7943,184.60215,210.96405
